trade_date,portfolio_value,benchmark_value,cash,equity,position,n_holdings
2024-11-22,1052660.577653496,786068.1964631374,215029.42402507667,837631.1536284194,0.8,10
2024-11-25,1050615.094391152,782487.7083906383,215029.42402507667,835585.6703660754,0.8,10
2024-11-26,1057539.0505516035,780880.0269504525,215029.42402507667,842509.6265265269,0.8,10
2024-11-27,1065313.686871436,794475.6330685402,215029.42402507667,850284.2628463593,0.8,10
2024-11-28,1060401.8459725191,787461.4309064322,215029.42402507667,845372.4219474425,0.8,10
2024-11-29,1059015.616495706,796415.2335614715,215029.42402507667,843986.1924706292,0.8,10
2024-12-02,1058168.4040025095,802728.8329518287,210955.9108059446,847212.4931965648,0.8,10
2024-12-03,1066460.3900950733,803594.9173906286,210955.9108059446,855504.4792891288,0.8,10
2024-12-04,1068535.0163759291,799256.6867719368,210955.9108059446,857579.1055699846,0.8,10
2024-12-05,1065176.9115727462,797432.9519141549,210955.9108059446,854221.0007668016,0.8,10
2024-12-06,1076278.8572041157,807915.8434014734,210955.9108059446,865322.9463981711,0.8,10
2024-12-09,1078088.921591952,806579.9317425742,210955.9108059446,867133.0107860073,0.8,10
2024-12-10,1088162.311359922,812490.3602048679,210955.9108059446,877206.4005539772,0.8,10
2024-12-11,1082931.5489107398,811106.377931456,210955.9108059446,871975.6381047951,0.8,10
2024-12-12,1095430.1840348518,819173.8633805887,210955.9108059446,884474.2732289074,0.8,10
2024-12-13,1078031.3619837032,799790.2624592516,210955.9108059446,867075.4511777586,0.8,10
2024-12-16,1085672.8886077492,795451.0557874732,210955.9108059446,874716.9778018045,0.8,10
2024-12-17,1091339.301190299,797523.5011723719,210955.9108059446,880383.3903843544,0.8,10
2024-12-18,1097596.5722658923,801561.2294470416,210955.9108059446,886640.6614599477,0.8,10
2024-12-19,1090921.8822143376,802287.8806355398,210955.9108059446,879965.971408393,0.8,10
2024-12-20,1086128.1427648333,798684.739997657,210955.9108059446,875172.2319588887,0.8,10
2024-12-23,1099189.9896809966,799869.770116927,210955.9108059446,888234.078875052,0.8,10
2024-12-24,1111103.9264625139,810060.6590558521,210955.9108059446,900148.0156565693,0.8,10
2024-12-25,1113889.2105688367,810455.330188287,210955.9108059446,902933.2997628921,0.8,10
2024-12-26,1110345.639590258,810831.7206597883,210955.9108059446,899389.7287843134,0.8,10
2024-12-27,1111830.7461916595,809520.2713313707,210955.9108059446,900874.8353857148,0.8,10
2024-12-30,1116487.4546431722,813185.3913402496,210955.9108059446,905531.5438372276,0.8,10
2024-12-31,1112761.112740267,800142.0685936353,210955.9108059446,901805.2019343225,0.8,10
2025-01-02,1111870.9038500753,776855.9430845551,221662.01365786127,890208.8901922139,0.8,10
2025-01-03,1104933.5564765146,767658.594849982,221662.01365786127,883271.5428186533,0.8,10
2025-01-06,1106312.7094300983,766398.8560007124,221662.01365786127,884650.695772237,0.8,10
2025-01-07,1106895.2162098857,771916.7687811372,221662.01365786127,885233.2025520243,0.8,10
2025-01-08,1115887.780662994,770515.6852442714,221662.01365786127,894225.7670051327,0.8,10
2025-01-09,1113077.3560430193,768616.855302143,221662.01365786127,891415.342385158,0.8,10
2025-01-10,1105249.4373685247,758979.0021089456,221662.01365786127,883587.4237106633,0.8,10
2025-01-13,1095166.8418002403,756952.1465369646,221662.01365786127,873504.8281423791,0.8,10
2025-01-14,1104212.6247139769,776885.2856804696,221662.01365786127,882550.6110561157,0.8,10
2025-01-15,1107279.3298271436,771900.6029018912,221662.01365786127,885617.3161692823,0.8,10
2025-01-16,1109350.8771649967,772786.6964289654,221662.01365786127,887688.8635071355,0.8,10
2025-01-17,1105695.2790228748,775218.5530285473,221662.01365786127,884033.2653650135,0.8,10
2025-01-20,1101170.4017806854,778743.2230651593,221662.01365786127,879508.388122824,0.8,10
2025-01-21,1099744.326417041,779340.6692263252,221662.01365786127,878082.3127591796,0.8,10
2025-01-22,1085235.248452967,772102.0358576282,221662.01365786127,863573.2347951059,0.8,10
2025-01-23,1097812.8508689804,773469.9945928693,221662.01365786127,876150.8372111192,0.8,10
2025-01-24,1094724.3818306285,779391.3426490686,221662.01365786127,873062.3681727672,0.8,10
2025-01-27,1105841.393500879,776181.8564216556,221662.01365786127,884179.3798430178,0.8,10
2025-02-05,1104956.720386079,771709.21515917,220283.60558537557,884673.1148007034,0.8,10
2025-02-06,1108612.44696888,781418.218555489,220283.60558537557,888328.8413835043,0.8,10
2025-02-07,1112619.1310374173,791559.2881181214,220283.60558537557,892335.5254520418,0.8,10
2025-02-10,1115296.766699135,793259.043899472,220283.60558537557,895013.1611137595,0.8,10
2025-02-11,1120766.299135785,789613.7703033531,220283.60558537557,900482.6935504094,0.8,10
2025-02-12,1125868.4643262015,797081.8981540253,220283.60558537557,905584.8587408259,0.8,10
2025-02-13,1125162.2259863,794088.2823342546,220283.60558537557,904878.6204009244,0.8,10
2025-02-14,1136250.3952160005,800975.2925785214,220283.60558537557,915966.7896306249,0.8,10
2025-02-17,1135011.5866905602,802681.3113671773,220283.60558537557,914727.9811051846,0.8,10
2025-02-18,1135545.9977631248,795642.4638646338,220283.60558537557,915262.3921777493,0.8,10
2025-02-19,1132605.4561814396,801209.4843159757,220283.60558537557,912321.8505960641,0.8,10
2025-02-20,1134017.4691097746,798918.9520695508,220283.60558537557,913733.863524399,0.8,10
2025-02-21,1132128.5174371651,808994.2803899162,220283.60558537557,911844.9118517895,0.8,10
2025-02-24,1122143.9919913332,807219.6735374907,220283.60558537557,901860.3864059577,0.8,10
2025-02-25,1110060.7599457079,798259.0181764063,220283.60558537557,889777.1543603324,0.8,10
2025-02-26,1118707.0096257874,805231.8600889718,220283.60558537557,898423.4040404117,0.8,10
2025-02-27,1125110.6181227262,806894.1191642472,220283.60558537557,904827.0125373506,0.8,10
2025-02-28,1114784.8023799993,791019.5917645765,220283.60558537557,894501.1967946237,0.8,10
2025-03-03,1113892.9745380955,790699.3446799911,222065.13263409608,891827.8419039994,0.8,10
2025-03-04,1102374.156563403,790037.8653694596,222065.13263409608,880309.0239293071,0.8,10
2025-03-05,1112041.3846893404,793565.849919678,222065.13263409608,889976.2520552442,0.8,10
2025-03-06,1117742.7058082244,804478.5911194256,222065.13263409608,895677.5731741283,0.8,10
2025-03-07,1117066.1305831245,801993.1939411585,222065.13263409608,895000.9979490284,0.8,10
2025-03-10,1107842.47970251,798899.8173621665,222065.13263409608,885777.3470684139,0.8,10
2025-03-11,1114375.1507525942,801464.7832014268,222065.13263409608,892310.0181184981,0.8,10
2025-03-12,1109920.69775216,798580.5056617891,222065.13263409608,887855.5651180638,0.8,10
2025-03-13,1112004.3851960856,795397.7185531809,222065.13263409608,889939.2525619896,0.8,10
2025-03-14,1142875.7574293804,814710.8403078936,222065.13263409608,920810.6247952842,0.8,10
2025-03-17,1142941.753984088,812724.3485979292,222065.13263409608,920876.6213499921,0.8,10
2025-03-18,1142703.160911126,814947.9805390469,222065.13263409608,920638.0282770301,0.8,10
2025-03-19,1156370.708453753,815445.1779144483,222065.13263409608,934305.575819657,0.8,10
2025-03-20,1146441.6785012137,808292.2948762926,222065.13263409608,924376.5458671176,0.8,10
2025-03-21,1126084.5998764131,796031.4006851852,222065.13263409608,904019.467242317,0.8,10
2025-03-24,1136040.2502850937,800129.4002379496,222065.13263409608,913975.1176509975,0.8,10
2025-03-25,1136257.8271290874,799610.1603303435,222065.13263409608,914192.6944949913,0.8,10
2025-03-26,1129245.1638066042,796979.1889011052,222065.13263409608,907180.031172508,0.8,10
2025-03-27,1136158.3194340498,799633.8702865711,222065.13263409608,914093.1867999537,0.8,10
2025-03-28,1131788.7179191546,796127.0945565458,222065.13263409608,909723.5852850585,0.8,10
2025-03-31,1129254.8101397306,790461.7977600518,222065.13263409608,907189.6775056344,0.8,10
2025-04-01,1128351.406291619,790538.7636128141,224947.5581798346,903403.8481117844,0.8,10
2025-04-02,1130245.066216908,789868.0728012782,224947.5581798346,905297.5080370733,0.8,10
2025-04-03,1128748.5348877483,785215.0650621736,224947.5581798346,903800.9767079137,0.8,10
2025-04-07,1085333.9633095115,729892.6201297162,224947.5581798346,860386.405129677,0.8,10
2025-04-08,1104287.7758032703,742361.3729593805,224947.5581798346,879340.2176234358,0.8,10
2025-04-09,1100795.640608048,749688.9491655895,224947.5581798346,875848.0824282134,0.8,10
2025-04-10,1108239.2663614072,759514.7129123872,224947.5581798346,883291.7081815727,0.8,10
2025-04-11,1113205.5270350564,762646.5419161016,224947.5581798346,888257.9688552218,0.8,10
2025-04-14,1116860.583597749,764400.488978195,224947.5581798346,891913.0254179145,0.8,10
2025-04-15,1129413.100060054,764826.0074550528,224947.5581798346,904465.5418802196,0.8,10
2025-04-16,1134456.3227291408,767181.8742549588,224947.5581798346,909508.7645493061,0.8,10
2025-04-17,1132388.6082991362,767060.213304608,224947.5581798346,907441.0501193015,0.8,10
2025-04-18,1137022.250827288,767121.3996324713,224947.5581798346,912074.6926474535,0.8,10
2025-04-21,1135911.3824718376,769634.2483037977,224947.5581798346,910963.8242920031,0.8,10
2025-04-22,1140663.8293278955,769445.4633693072,224947.5581798346,915716.2711480609,0.8,10
2025-04-23,1134653.0869974645,770041.3031097682,224947.5581798346,909705.5288176299,0.8,10
2025-04-24,1143657.5112770945,769527.8585173636,224947.5581798346,918709.9530972599,0.8,10
2025-04-25,1140586.6086688454,770063.9353407125,224947.5581798346,915639.0504890109,0.8,10
2025-04-28,1148003.7008870333,768970.9795626075,224947.5581798346,923056.1427071987,0.8,10
2025-04-29,1145104.4123837478,767640.6802089559,224947.5581798346,920156.8542039131,0.8,10
2025-04-30,1130793.8705339164,766724.3697050771,224947.5581798346,905846.3123540818,0.8,10
2025-05-06,1129889.2354374896,774445.742662831,225254.13901035627,904635.0964271334,0.8,10
2025-05-07,1139018.336450925,779139.8666382065,225254.13901035627,913764.1974405687,0.8,10
2025-05-08,1145042.4238006733,783464.8595369121,225254.13901035627,919788.2847903172,0.8,10
2025-05-09,1153823.3247518956,782094.3793311974,225254.13901035627,928569.1857415393,0.8,10
2025-05-12,1159657.1470416205,791133.6476346278,225254.13901035627,934403.0080312642,0.8,10
2025-05-13,1167011.9547373191,792282.279107545,225254.13901035627,941757.815726963,0.8,10
2025-05-14,1175446.2561340458,801829.8067213577,225254.13901035627,950192.1171236895,0.8,10
2025-05-15,1174184.1930014621,794507.0497772638,225254.13901035627,948930.0539911059,0.8,10
2025-05-16,1164448.6689287126,790823.7101107693,225254.13901035627,939194.5299183564,0.8,10
2025-05-19,1164741.0901204746,788395.7577235335,225254.13901035627,939486.9511101183,0.8,10
2025-05-20,1172021.7172858026,792671.1142559,225254.13901035627,946767.5782754464,0.8,10
2025-05-21,1174091.0231336667,796374.0563218826,225254.13901035627,948836.8841233106,0.8,10
2025-05-22,1179760.4525664605,795862.5231667726,225254.13901035627,954506.3135561042,0.8,10
2025-05-23,1171198.2746379548,789438.6704465136,225254.13901035627,945944.1356275984,0.8,10
2025-05-26,1166866.717740624,784931.0539484264,225254.13901035627,941612.5787302677,0.8,10
2025-05-27,1167810.6872666348,780719.8322376224,225254.13901035627,942556.5482562784,0.8,10
2025-05-28,1169539.4462226056,780077.2029523248,225254.13901035627,944285.3072122493,0.8,10
2025-05-29,1165054.6849726993,784644.9687218704,225254.13901035627,939800.5459623429,0.8,10
2025-05-30,1166153.689717691,780889.7061435608,225254.13901035627,940899.5507073347,0.8,10
2025-06-03,1165220.7667659165,783285.1844312294,232297.81499176382,932922.9517741526,0.8,10
2025-06-04,1166052.0584709125,786687.1767955255,232297.81499176382,933754.2434791487,0.8,10
2025-06-05,1165284.7842719918,788479.2102624336,232297.81499176382,932986.9692802279,0.8,10
2025-06-06,1160001.4718711362,787752.9454282823,232297.81499176382,927703.6568793724,0.8,10
2025-06-09,1163775.7114095788,790042.9693137247,232297.81499176382,931477.896417815,0.8,10
2025-06-10,1161791.2512764297,786020.6748784861,232297.81499176382,929493.4362846658,0.8,10
2025-06-11,1167975.815487588,791950.1973792852,232297.81499176382,935678.0004958241,0.8,10
2025-06-12,1167420.3693492904,791456.8838817908,232297.81499176382,935122.5543575265,0.8,10
2025-06-13,1162971.9266421387,785759.7840222266,232297.81499176382,930674.1116503748,0.8,10
2025-06-16,1169357.4110301107,787714.5133379992,232297.81499176382,937059.5960383469,0.8,10
2025-06-17,1167725.9689506248,787019.787219207,232297.81499176382,935428.153958861,0.8,10
2025-06-18,1167303.717583529,787953.5853408865,232297.81499176382,935005.902591765,0.8,10
2025-06-19,1161755.9937154718,781471.0474287986,232297.81499176382,929458.1787237079,0.8,10
2025-06-20,1168343.0007630675,782193.5503916789,232297.81499176382,936045.1857713037,0.8,10
2025-06-23,1176668.5357980723,784482.6592273527,232297.81499176382,944370.7208063086,0.8,10
2025-06-24,1191624.9651734275,793863.464773319,232297.81499176382,959327.1501816636,0.8,10
2025-06-25,1205294.7558649206,805257.2578036614,232297.81499176382,972996.9408731568,0.8,10
2025-06-26,1203437.6293824674,802400.9401180655,232297.81499176382,971139.8143907036,0.8,10
2025-06-27,1185895.742660383,797467.4594576524,232297.81499176382,953597.9276686191,0.8,10
2025-06-30,1187898.014629252,800379.6155135748,232297.81499176382,955600.1996374882,0.8,10
2025-07-01,1186947.696217549,801738.5457577653,236629.28451414718,950318.4117034018,0.8,10
2025-07-02,1192779.3076512057,801926.2122980941,236629.28451414718,956150.0231370585,0.8,10
2025-07-03,1191469.2000966384,806884.2976300637,236629.28451414718,954839.9155824913,0.8,10
2025-07-04,1202695.3788581793,809758.7333010788,236629.28451414718,966066.0943440322,0.8,10
2025-07-07,1201046.010495257,806296.0223010236,236629.28451414718,964416.7259811099,0.8,10
2025-07-08,1202056.109947371,813062.9373467659,236629.28451414718,965426.825433224,0.8,10
2025-07-09,1202453.9951800513,811628.9323526684,236629.28451414718,965824.7106659042,0.8,10
2025-07-10,1210529.8168410049,815415.9573251696,236629.28451414718,973900.5323268578,0.8,10
2025-07-11,1205633.9357768607,816388.4925537215,236629.28451414718,969004.6512627136,0.8,10
2025-07-14,1207538.4635647207,816970.2201933061,236629.28451414718,970909.1790505736,0.8,10
2025-07-15,1203797.9187680753,817254.210972614,236629.28451414718,967168.6342539281,0.8,10
2025-07-16,1199924.537575167,814842.0381102775,236629.28451414718,963295.2530610197,0.8,10
2025-07-17,1197314.5625944457,820391.1235861541,236629.28451414718,960685.2780802986,0.8,10
2025-07-18,1199536.5562132758,825283.1016559493,236629.28451414718,962907.2716991287,0.8,10
2025-07-21,1195128.6530638991,830785.3162492322,236629.28451414718,958499.3685497519,0.8,10
2025-07-22,1191920.0524423774,837567.0551012265,236629.28451414718,955290.7679282302,0.8,10
2025-07-23,1197859.6939821844,837731.8250629,236629.28451414718,961230.4094680373,0.8,10
2025-07-24,1191221.343373541,843683.3697614647,236629.28451414718,954592.0588593939,0.8,10
2025-07-25,1182495.3791087344,839235.5365149289,236629.28451414718,945866.0945945872,0.8,10
2025-07-28,1181963.1147654545,840996.6616340963,236629.28451414718,945333.8302513075,0.8,10
2025-07-29,1173977.8965182658,844290.9424734035,236629.28451414718,937348.6120041186,0.8,10
2025-07-30,1182882.4393635574,844130.9511049662,236629.28451414718,946253.1548494103,0.8,10
2025-07-31,1172263.0601239428,828748.6188086284,236629.28451414718,935633.7756097957,0.8,10
2025-08-01,1171325.2496758439,824546.9949531752,233514.80157668947,937810.4480991545,0.8,10
2025-08-04,1172288.9018842475,827754.4884055365,233514.80157668947,938774.1003075582,0.8,10
2025-08-05,1189163.5484620207,834413.5495852149,233514.80157668947,955648.7468853311,0.8,10
2025-08-06,1187107.1325667067,836454.151238165,233514.80157668947,953592.3309900172,0.8,10
2025-08-07,1191710.5610630636,836694.2602974566,233514.80157668947,958195.7594863741,0.8,10
2025-08-08,1190564.6373655787,834722.0026950046,233514.80157668947,957049.8357888892,0.8,10
2025-08-11,1193280.204694824,838289.4157230317,233514.80157668947,959765.4031181346,0.8,10
2025-08-12,1230527.5294400658,842623.6201227416,233514.80157668947,997012.7278633764,0.8,10
2025-08-13,1257777.2900969256,849283.6370210672,233514.80157668947,1024262.488520236,0.8,10
2025-08-14,1265850.888576731,848619.819250016,233514.80157668947,1032336.0870000415,0.8,10
2025-08-15,1259140.7605563682,854524.98109253,233514.80157668947,1025625.9589796786,0.8,10
2025-08-18,1272235.5877189264,862060.761622764,233514.80157668947,1038720.786142237,0.8,10
2025-08-19,1283420.4915692667,858799.4429095672,233514.80157668947,1049905.6899925773,0.8,10
2025-08-20,1293351.5735851163,868564.3863484091,233514.80157668947,1059836.7720084267,0.8,10
2025-08-21,1292362.1751657166,871955.1337677706,233514.80157668947,1058847.373589027,0.8,10
2025-08-22,1333919.5250581796,890241.2849999164,233514.80157668947,1100404.72348149,0.8,10
2025-08-25,1387166.1925300313,908791.1739098245,233514.80157668947,1153651.390953342,0.8,10
2025-08-26,1364936.9408181636,905409.3126404386,233514.80157668947,1131422.139241474,0.8,10
2025-08-27,1362375.168162119,891894.2512364304,233514.80157668947,1128860.3665854295,0.8,10
2025-08-28,1415179.607696015,907685.0414150509,233514.80157668947,1181664.8061193256,0.8,10
2025-08-29,1424001.6223428296,914390.7497984908,233514.80157668947,1190486.82076614,0.8,10
2025-09-01,1422862.4210449553,919871.2878794766,283661.1231706917,1139201.2978742635,0.8,10
2025-09-02,1423846.9437785933,913108.3990527161,283661.1231706917,1140185.8206079016,0.8,10
2025-09-03,1423370.4926127945,906881.3430360331,283661.1231706917,1139709.3694421027,0.8,10
2025-09-04,1378869.2223238186,887640.6728885577,283661.1231706917,1095208.0991531268,0.8,10
2025-09-05,1404134.2947175978,906982.0595139016,283661.1231706917,1120473.171546906,0.8,10
2025-09-08,1374684.7521394447,908455.9810123512,283661.1231706917,1091023.628968753,0.8,10
2025-09-09,1377371.9491985072,902088.2716790083,283661.1231706917,1093710.8260278155,0.8,10
2025-09-10,1394142.181655677,903940.0273941498,283661.1231706917,1110481.0584849853,0.8,10
2025-09-11,1438791.4002091954,924817.3148889395,283661.1231706917,1155130.2770385037,0.8,10
2025-09-12,1422262.7549008252,919522.938599774,283661.1231706917,1138601.6317301334,0.8,10
2025-09-15,1406967.1914924115,921771.4598945988,283661.1231706917,1123306.0683217198,0.8,10
2025-09-16,1399189.9131495913,919795.1557387254,283661.1231706917,1115528.7899788995,0.8,10
2025-09-17,1398092.2967948732,925425.0096075143,283661.1231706917,1114431.1736241814,0.8,10
2025-09-18,1382983.599251414,914665.2443946442,283661.1231706917,1099322.4760807222,0.8,10
2025-09-19,1382470.8207742444,915440.0882042907,283661.1231706917,1098809.6976035526,0.8,10
2025-09-22,1377507.3125302962,919646.9786795233,283661.1231706917,1093846.1893596044,0.8,10
2025-09-23,1389369.081847187,919071.5343816836,283661.1231706917,1105707.9586764951,0.8,10
2025-09-24,1388822.432821458,928484.8953649742,283661.1231706917,1105161.3096507662,0.8,10
2025-09-25,1391718.1953765636,934059.9275854015,283661.1231706917,1108057.0722058718,0.8,10
2025-09-26,1385540.4594833527,925226.8911653836,283661.1231706917,1101879.336312661,0.8,10
2025-09-29,1386609.355367284,939461.8323896019,283661.1231706917,1102948.2321965923,0.8,10
2025-09-30,1369916.1032923341,943659.0030028477,283661.1231706917,1086254.9801216424,0.8,10
2025-10-09,1368820.1704097001,957646.7587828967,272887.2877758329,1095932.8826338672,0.8,10
2025-10-10,1314927.1668605139,938807.3277917512,272887.2877758329,1042039.8790846808,0.8,10
2025-10-13,1307101.220642866,934159.7696823799,272887.2877758329,1034213.9328670332,0.8,10
2025-10-14,1268490.5509327678,922993.2953490075,272887.2877758329,995603.263156935,0.8,10
2025-10-15,1305418.234691033,936662.8171539622,272887.2877758329,1032530.9469152,0.8,10
2025-10-16,1312462.3969214913,939130.1776845674,272887.2877758329,1039575.1091456582,0.8,10
2025-10-17,1275097.6391214351,917944.2744044738,272887.2877758329,1002210.3513456023,0.8,10
2025-10-20,1284917.0610734047,922821.6116779709,272887.2877758329,1012029.7732975718,0.8,10
2025-10-21,1317957.2526052617,936984.8333347669,272887.2877758329,1045069.9648294288,0.8,10
2025-10-22,1311257.6511998377,933873.3591047949,272887.2877758329,1038370.3634240046,0.8,10
2025-10-23,1314467.225405163,936674.3671154863,272887.2877758329,1041579.93762933,0.8,10
2025-10-24,1350616.9264350806,947723.8574195479,272887.2877758329,1077729.6386592477,0.8,10
2025-10-27,1373152.2124905724,958975.9397423867,272887.2877758329,1100264.9247147394,0.8,10
2025-10-28,1365958.2726230845,954086.4018053078,272887.2877758329,1093070.9848472516,0.8,10
2025-10-29,1401780.139766354,965446.1956531354,272887.2877758329,1128892.8519905212,0.8,10
2025-10-30,1386184.7788557247,957733.9935275073,272887.2877758329,1113297.4910798918,0.8,10
2025-10-31,1356630.0040678827,943653.736383068,272887.2877758329,1083742.7162920497,0.8,10
2025-11-03,1355544.7000646284,946243.3678972032,270240.6968103218,1085304.0032543065,0.8,10
2025-11-04,1369595.4320612182,939186.5447503157,270240.6968103218,1099354.7352508963,0.8,10
2025-11-05,1369287.7590521055,940926.7660658795,270240.6968103218,1099047.0622417836,0.8,10
2025-11-06,1370396.7478875606,954377.2249562214,270240.6968103218,1100156.0510772387,0.8,10
2025-11-07,1368032.0588334324,951406.6073873024,270240.6968103218,1097791.3620231105,0.8,10
2025-11-10,1379639.2545083663,954712.2348437409,270240.6968103218,1109398.5576980445,0.8,10
2025-11-11,1384520.6214429229,945991.7698797054,270240.6968103218,1114279.924632601,0.8,10
2025-11-12,1395743.8349404326,944719.3220058713,270240.6968103218,1125503.1381301107,0.8,10
2025-11-13,1397305.8659385678,956140.3428504406,270240.6968103218,1127065.169128246,0.8,10
2025-11-14,1396583.4670423537,941106.2784960478,270240.6968103218,1126342.7702320318,0.8,10
2025-11-17,1384903.0309273934,934988.1947395903,270240.6968103218,1114662.3341170715,0.8,10
2025-11-18,1385753.5533726667,928916.3921669868,270240.6968103218,1115512.8565623448,0.8,10
2025-11-19,1391711.431572643,933003.4924602847,270240.6968103218,1121470.7347623212,0.8,10
2025-11-20,1393666.5086493504,928256.6412837962,270240.6968103218,1123425.8118390285,0.8,10
2025-11-21,1387392.506906192,905616.134222591,270240.6968103218,1117151.8100958702,0.8,10
2025-11-24,1380351.5168974511,904485.5800662143,270240.6968103218,1110110.8200871293,0.8,10
2025-11-25,1391055.9000621869,913098.6181874112,270240.6968103218,1120815.203251865,0.8,10
2025-11-26,1388418.7958576786,918633.8152412439,270240.6968103218,1118178.0990473568,0.8,10
2025-11-27,1390894.4843622523,918181.8213244133,270240.6968103218,1120653.7875519304,0.8,10
2025-11-28,1385902.2223457634,920471.2555111161,270240.6968103218,1115661.5255354415,0.8,10
2025-12-01,1384793.5005678872,930602.6865495187,276071.7226912766,1108721.7778766106,0.8,10
2025-12-02,1387495.8252981666,926098.4252339168,276071.7226912766,1111424.10260689,0.8,10
2025-12-03,1382106.030223762,921363.3273633453,276071.7226912766,1106034.3075324853,0.8,10
2025-12-04,1379037.1813010292,924518.7849855298,276071.7226912766,1102965.4586097526,0.8,10
2025-12-05,1382887.916839501,932239.8529266941,276071.7226912766,1106816.1941482243,0.8,10
2025-12-08,1383949.4666906495,939807.8635432236,276071.7226912766,1107877.743999373,0.8,10
2025-12-09,1382062.5578171029,935022.9056274809,276071.7226912766,1105990.8351258263,0.8,10
2025-12-10,1368433.4903194269,933722.3352240904,276071.7226912766,1092361.7676281503,0.8,10
2025-12-11,1370714.8510443764,925661.2551233382,276071.7226912766,1094643.1283530998,0.8,10
2025-12-12,1373391.3811517104,931510.4972577686,276071.7226912766,1097319.6584604338,0.8,10
2025-12-15,1376402.1184622638,925635.7964053305,276071.7226912766,1100330.3957709873,0.8,10
2025-12-16,1371274.210268719,914552.4899287081,276071.7226912766,1095202.4875774423,0.8,10
2025-12-17,1375886.8114328051,931291.9020352598,276071.7226912766,1099815.0887415286,0.8,10
2025-12-18,1387845.5893853349,925784.8478454227,276071.7226912766,1111773.8666940583,0.8,10
2025-12-19,1385345.1214277304,928913.4030044094,276071.7226912766,1109273.3987364538,0.8,10
2025-12-22,1381488.6722019028,937747.7814974211,276071.7226912766,1105416.9495106263,0.8,10
2025-12-23,1386772.3728195978,939600.3709245742,276071.7226912766,1110700.6501283213,0.8,10
2025-12-24,1381910.7737796174,942309.8332895229,276071.7226912766,1105839.0510883408,0.8,10
2025-12-25,1382679.6757313844,944033.6040436904,276071.7226912766,1106607.9530401079,0.8,10
2025-12-26,1381916.2070275398,947023.6410021437,276071.7226912766,1105844.4843362633,0.8,10
2025-12-29,1384099.0042634748,943390.3037218957,276071.7226912766,1108027.2815721983,0.8,10
2025-12-30,1377435.3503023917,945812.0744395832,276071.7226912766,1101363.627611115,0.8,10
2025-12-31,1375610.1845976242,941472.2374001867,276071.7226912766,1099538.4619063477,0.8,10
